filename,z_true_mm,z_pred_mm,z_error_mm,sigma_model_px,sigma_native_px,native_size
7_mm_1.cine,8.0,6.690229265071865,-1.3097707349281347,3.120600461959839,10.483267176896334,860
7_mm_2.cine,7.8,6.698223440296319,-1.1017765597036808,3.1242847442626953,10.495644062757492,860
7_mm_3.cine,7.6,6.696589737755788,-0.9034102622442113,3.1235318183898926,10.493114702403545,860
7_mm_4.cine,7.4,6.72295608271565,-0.6770439172843501,3.135683298110962,10.533936079591513,860
7_mm_5.cine,7.2,6.707078956473903,-0.49292104352609734,3.128365993499756,10.509354509413242,860
7_mm_6.cine,7.0,6.74085800684962,-0.2591419931503802,3.1439337730407715,10.561652518808842,860
7_mm_7.cine,6.8,6.706286936654538,-0.09371306334546148,3.1280009746551514,10.50812827423215,860
7_mm_8.cine,6.6,6.582041737427389,-0.017958262572610906,3.070739984512329,10.315767135471106,860
7_mm_9.cine,6.4,6.440360721092558,0.04036072109255784,3.0054433345794678,10.0964112021029,860
7_mm_10.cine,6.2,6.276995122936499,0.07699512293649846,2.9301528930664062,9.843482375144958,860
7_mm_11.cine,6.0,6.107229218310696,0.10722921831069598,2.8519127368927,9.580644350498915,860
7_mm_12.cine,5.8,5.951163032075756,0.15116303207575577,2.7799863815307617,9.339016750454903,860
7_mm_13.cine,5.6,5.804937860226033,0.20493786022603366,2.7125954627990723,9.112625382840633,860
7_mm_14.cine,5.4,5.645306808821112,0.24530680882111167,2.639026165008545,8.86547852307558,860
7_mm_15.cine,5.2,5.441194869024018,0.2411948690240182,2.544956922531128,8.549464661628008,860
7_mm_16.cine,5.0,5.337703072209308,0.3377030722093082,2.497260570526123,8.389234729111195,860
7_mm_17.cine,4.8,5.124861842776711,0.32486184277671093,2.3991682529449463,8.059705849736929,860
7_mm_18.cine,4.6,5.0029399361744895,0.40293993617448987,2.342978000640869,7.87094172090292,860
7_mm_19.cine,4.4,4.779961266911542,0.37996126691154153,2.240213632583618,7.525717671960592,860
7_mm_20.cine,4.2,4.652690769249616,0.4526907692496156,2.18155837059021,7.328672651201487,860
7_mm_21.cine,4.0,4.483505299788624,0.4835052997886242,2.103585720062256,7.066733278334141,860
7_mm_22.cine,3.8,4.263644529579439,0.46364452957943936,2.00225830078125,6.726336479187012,860
7_mm_23.cine,3.5999999999999996,4.0746642551751675,0.47466425517516786,1.9151628017425537,6.433750037103891,860
7_mm_24.cine,3.4000000000000004,3.932945215681144,0.5329452156811438,1.8498486280441284,6.214335234835744,860
7_mm_25.cine,3.2,3.7036606511940664,0.5036606511940662,1.744178056716919,5.8593481592834,860
7_mm_26.cine,3.0,3.5659454244968893,0.5659454244968893,1.6807091236114502,5.6461322121322155,860
7_mm_27.cine,2.8,3.32619543809881,0.5261954380988101,1.5702153444290161,5.274942172691226,860
7_mm_28.cine,2.5999999999999996,3.1854675873532536,0.585467587353254,1.5053579807281494,5.057061966508627,860
7_mm_29.cine,2.4000000000000004,2.957641353284718,0.5576413532847178,1.4003595113754272,4.704332733526826,860
7_mm_30.cine,2.2,2.819282578151689,0.6192825781516889,1.3365939855575562,4.490120420232415,860
7_mm_31.cine,2.0,2.6104686996621043,0.6104686996621043,1.240357756614685,4.166826838627458,860
7_mm_32.cine,1.7999999999999998,2.4904119971478775,0.6904119971478777,1.1850271224975586,3.980950489640236,860
7_mm_33.cine,1.5999999999999996,2.3442362295390113,0.7442362295390117,1.1176589727401733,3.75463561154902,860
7_mm_34.cine,1.4000000000000004,2.215872630715545,0.8158726307155448,1.0584999322891235,3.5558982100337744,860
7_mm_35.cine,1.2000000000000002,2.108175782887312,0.9081757828873118,1.0088655948638916,3.389157857745886,860
7_mm_36.cine,1.0,2.017949542064116,1.017949542064116,0.9672829508781433,3.2494661631062627,860
7_mm_37.cine,0.7999999999999998,1.9244143810778829,1.124414381077883,0.9241753220558167,3.104651472531259,860
7_mm_38.cine,0.5999999999999996,1.8833934708417293,1.2833934708417296,0.905269980430603,3.041141340509057,860
7_mm_39.cine,0.40000000000000036,1.8344319281971269,1.4344319281971265,0.88270503282547,2.965337219648063,860
7_mm_40.cine,0.20000000000000018,1.8125864592669354,1.6125864592669352,0.8726370930671692,2.9315152345225215,860
7_mm_41.cine,0.0,1.7803660997571524,1.7803660997571524,0.8577876687049866,2.8816304495558143,860
7_mm_42.cine,0.1999999999999993,1.7973515881563056,1.5973515881563063,0.8656157851219177,2.9079280281439424,860
7_mm_43.cine,0.40000000000000036,1.8800171695020282,1.4800171695020279,0.9037139415740967,3.035914022475481,860
7_mm_44.cine,0.5999999999999996,1.8970546487515054,1.2970546487515058,0.9115660190582275,3.062292095273733,860
7_mm_45.cine,0.8000000000000007,2.044121891313814,1.2441218913138132,0.9793450236320496,3.2899871887639165,860
7_mm_46.cine,1.0,2.0656733920778696,1.0656733920778696,0.9892774820327759,3.3233540412038565,860
7_mm_47.cine,1.1999999999999993,2.2144900879544402,1.014490087954441,1.0578627586364746,3.553757704794407,860
7_mm_48.cine,1.4000000000000004,2.266386009710989,0.8663860097109888,1.0817800760269165,3.6341049429029226,860
7_mm_49.cine,1.5999999999999996,2.4703649977813837,0.8703649977813841,1.1757880449295044,3.949912963435054,860
7_mm_50.cine,1.8000000000000007,2.5697880579015795,0.7697880579015788,1.2216092348098755,4.1038435231894255,860
7_mm_51.cine,2.0,2.709551620637145,0.709551620637145,1.2860221862792969,4.320230782032013,860
7_mm_52.cine,2.1999999999999993,2.9192550341230703,0.719255034123071,1.382668375968933,4.644901575520635,860
7_mm_53.cine,2.4000000000000004,3.050922509221109,0.6509225092211088,1.443350076675415,4.848754163831472,860
