filename,z_true_mm,z_pred_mm,z_error_mm,sigma_model_px,sigma_native_px,native_size
7_mm_38.cine,0.5999999999999996,1.83250425749046,1.2325042574904603,0.8818166255950928,2.962352726608515,860
7_mm_39.cine,0.40000000000000036,1.785838460079943,1.3858384600799427,0.8603097200393677,2.890102965757251,860
7_mm_40.cine,0.20000000000000018,1.7649433114686102,1.56494331146861,0.8506797552108765,2.857752302661538,860
7_mm_41.cine,0.0,1.735117505674623,1.735117505674623,0.8369339108467102,2.811574856750667,860
7_mm_42.cine,0.1999999999999993,1.752172703198962,1.5521727031989627,0.8447941541671753,2.8379803616553545,860
7_mm_43.cine,0.40000000000000036,1.8294755964633735,1.4294755964633732,0.8804208040237427,2.9576636385172606,860
7_mm_44.cine,0.5999999999999996,1.8478854013665538,1.2478854013665541,0.8889053463935852,2.9861663980409503,860
7_mm_45.cine,0.8000000000000007,1.9860191414757922,1.1860191414757915,0.9525671601295471,3.2000303035601974,860
7_mm_46.cine,1.0,2.0118887280871602,1.0118887280871602,0.9644896984100342,3.2400825805962086,860
7_mm_47.cine,1.1999999999999993,2.1512027380970387,0.9512027380970394,1.0286954641342163,3.455773824825883,860
7_mm_48.cine,1.4000000000000004,2.2059635885012954,0.805963588501295,1.0539331436157227,3.5405566543340683,860
7_mm_49.cine,1.5999999999999996,2.397209732800287,0.7972097328002872,1.1420729160308838,3.8366512022912502,860
7_mm_50.cine,1.8000000000000007,2.4930299045913094,0.6930299045913086,1.186233639717102,3.9850036334246397,860
7_mm_51.cine,2.0,2.624903532464016,0.6249035324640162,1.247010350227356,4.189175395295024,860
7_mm_52.cine,2.1999999999999993,2.8181131720108183,0.6181131720108191,1.336055040359497,4.4883099012076855,860
7_mm_53.cine,2.4000000000000004,2.9421956735023764,0.5421956735023761,1.393241047859192,4.680419145151973,860
7_mm_54.cine,2.5999999999999996,3.055133509436411,0.4551335094364113,1.4452908039093018,4.855273794382811,860
7_mm_55.cine,2.8000000000000007,3.223476002871501,0.42347600287150033,1.5228749513626099,5.1159080397337675,860
7_mm_56.cine,3.0,3.4025343020141783,0.4025343020141783,1.6053977012634277,5.3931329026818275,860
7_mm_57.cine,3.1999999999999993,3.4945728507617297,0.29457285076173045,1.6478155851364136,5.535630481317639,860
7_mm_58.cine,3.4000000000000004,3.6801902741955383,0.280190274195538,1.7333612442016602,5.823010429739952,860
7_mm_59.cine,3.5999999999999996,3.7979867973558767,0.1979867973558771,1.787650227546692,6.005387483164668,860
7_mm_60.cine,3.8000000000000007,3.9416618309302507,0.14166183093024998,1.8538658618927002,6.22783062979579,860
7_mm_61.cine,4.0,4.061504362180456,0.06150436218045563,1.9090977907180786,6.413375390693545,860
