camera,filename,config,radius,m_in,m_out,margin_as_pct_of_R,test_type,sigma_target,kernel_applied,native_sigma,measured,error_pct,int_var,int_max
g,sphere1323g_crop.png,14% of radius,46,6,6,13.043478260869565,fixed_kernel,5.824162806156305,2.0,5.469997476472406,5.9065659878255214,1.4148502439202815,0.0,0.0
g,sphere1323g_crop.png,14% of radius,46,6,6,13.043478260869565,fixed_kernel,6.776494107768005,4.0,5.469997476472406,6.917088229447707,2.074732441935376,0.0,0.0
g,sphere1323g_crop.png,14% of radius,46,6,6,13.043478260869565,fixed_kernel,8.119166976520097,6.0,5.469997476472406,8.270939356489155,1.8693097507166727,0.0,0.0
g,sphere1323g_crop.png,14% of radius,46,6,6,13.043478260869565,fixed_kernel,9.691278160934939,8.0,5.469997476472406,9.858065122853006,1.7210006683161467,0.0,0.0
g,sphere1323g_crop.png,14% of radius,46,6,6,13.043478260869565,fixed_kernel,11.398283747679494,10.0,5.469997476472406,11.63937915427261,2.1151904262972856,0.0,0.0
g,sphere1323g_crop.png,14% of radius,46,6,6,13.043478260869565,fixed_kernel,13.187906292987318,12.0,5.469997476472406,13.542415936279706,2.6881419644367606,0.0,0.0
g,sphere1323g_crop.png,20% of radius,46,9,9,19.565217391304348,quadrature,8.0,3.816600905248276,7.030900193435976,8.195466014129625,2.4433251766203146,0.0,0.0
g,sphere1323g_crop.png,20% of radius,46,9,9,19.565217391304348,quadrature,10.0,7.111008540983618,7.030900193435976,10.277962876455714,2.7796287645571383,0.0,0.0
g,sphere1323g_crop.png,20% of radius,46,9,9,19.565217391304348,quadrature,12.0,9.724527879025386,7.030900193435976,12.338632568399309,2.821938069994238,0.0,0.0
g,sphere1323g_crop.png,20% of radius,46,9,9,19.565217391304348,fixed_kernel,7.309826094378582,2.0,7.030900193435976,7.3810373813949415,0.9741857890589503,0.0,0.0
g,sphere1323g_crop.png,20% of radius,46,9,9,19.565217391304348,fixed_kernel,8.089101157116163,4.0,7.030900193435976,8.290171766025225,2.4856977926673,0.0,0.0
g,sphere1323g_crop.png,20% of radius,46,9,9,19.565217391304348,fixed_kernel,9.243027508887877,6.0,7.030900193435976,9.499257949419231,2.7721484144125816,0.0,0.0
g,sphere1323g_crop.png,20% of radius,46,9,9,19.565217391304348,fixed_kernel,10.650519120214659,8.0,7.030900193435976,10.948175380642496,2.794758237304007,0.0,0.0
g,sphere1323g_crop.png,20% of radius,46,9,9,19.565217391304348,fixed_kernel,12.224301924038773,10.0,7.030900193435976,12.571568546276197,2.840788982432877,0.0,0.0
g,sphere1323g_crop.png,20% of radius,46,9,9,19.565217391304348,fixed_kernel,13.908039312931857,12.0,7.030900193435976,14.355422463143048,3.2167233651346474,0.0,0.0
g,sphere1323g_crop.png,25% of radius,46,11,11,23.91304347826087,quadrature,10.0,5.949262410187982,8.037802981830563,10.360950065974734,3.60950065974734,0.0,0.0
g,sphere1323g_crop.png,25% of radius,46,11,11,23.91304347826087,quadrature,12.0,8.910315551386255,8.037802981830563,12.4087144127115,3.4059534392625026,0.0,0.0
g,sphere1323g_crop.png,25% of radius,46,11,11,23.91304347826087,fixed_kernel,8.282890605019741,2.0,8.037802981830563,8.392582598302912,1.3243201982734576,0.0,0.0
g,sphere1323g_crop.png,25% of radius,46,11,11,23.91304347826087,fixed_kernel,8.978099842100459,4.0,8.037802981830563,9.272273998615729,3.276574795212423,0.0,0.0
g,sphere1323g_crop.png,25% of radius,46,11,11,23.91304347826087,fixed_kernel,10.030268031051028,6.0,8.037802981830563,10.39086712857318,3.595109287267641,0.0,0.0
g,sphere1323g_crop.png,25% of radius,46,11,11,23.91304347826087,fixed_kernel,11.34047074749211,8.0,8.037802981830563,11.722351718076215,3.367417271179466,0.0,0.0
g,sphere1323g_crop.png,25% of radius,46,11,11,23.91304347826087,fixed_kernel,12.829897769457256,10.0,8.037802981830563,13.278951014932124,3.5000531847095493,0.0,0.0
g,sphere1323g_crop.png,25% of radius,46,11,11,23.91304347826087,fixed_kernel,14.443208673100457,12.0,8.037802981830563,14.987289082291957,3.767032807639303,0.0,0.0
v,sphere0086v_crop.png,Raw (no flattening),104,0,0,0.0,quadrature,2.0,1.8485713091154061,0.7634029834336213,1.9926463586659775,-0.3676820667011249,0.030844826251268387,0.9176470637321472
v,sphere0086v_crop.png,Raw (no flattening),104,0,0,0.0,quadrature,4.0,3.9264762682186998,0.7634029834336213,3.9533876463957296,-1.1653088401067602,0.030844826251268387,0.9176470637321472
v,sphere0086v_crop.png,Raw (no flattening),104,0,0,0.0,quadrature,6.0,5.951236500500098,0.7634029834336213,5.865321364765558,-2.2446439205740334,0.030844826251268387,0.9176470637321472
v,sphere0086v_crop.png,Raw (no flattening),104,0,0,0.0,quadrature,8.0,7.963492693842611,0.7634029834336213,7.719442695721455,-3.5069663034818177,0.030844826251268387,0.9176470637321472
v,sphere0086v_crop.png,Raw (no flattening),104,0,0,0.0,quadrature,10.0,9.970818215416658,0.7634029834336213,9.477864100858838,-5.22135899141162,0.030844826251268387,0.9176470637321472
v,sphere0086v_crop.png,Raw (no flattening),104,0,0,0.0,quadrature,12.0,11.975692710022441,0.7634029834336213,11.190097993717515,-6.749183385687374,0.030844826251268387,0.9176470637321472
v,sphere0086v_crop.png,Raw (no flattening),104,0,0,0.0,fixed_kernel,2.1407438228604923,2.0,0.7634029834336213,2.133341209972237,-0.3457962979598227,0.030844826251268387,0.9176470637321472
v,sphere0086v_crop.png,Raw (no flattening),104,0,0,0.0,fixed_kernel,4.072196473049324,4.0,0.7634029834336213,4.035723377061842,-0.8956614993620462,0.030844826251268387,0.9176470637321472
v,sphere0086v_crop.png,Raw (no flattening),104,0,0,0.0,fixed_kernel,6.048370368546833,6.0,0.7634029834336213,5.910783609119353,-2.274774047286673,0.030844826251268387,0.9176470637321472
v,sphere0086v_crop.png,Raw (no flattening),104,0,0,0.0,fixed_kernel,8.036341463322435,8.0,0.7634029834336213,7.752365895362435,-3.5336423826196754,0.030844826251268387,0.9176470637321472
v,sphere0086v_crop.png,Raw (no flattening),104,0,0,0.0,fixed_kernel,10.029096874350918,10.0,0.7634029834336213,9.502529894608424,-5.250392795478641,0.030844826251268387,0.9176470637321472
v,sphere0086v_crop.png,Raw (no flattening),104,0,0,0.0,fixed_kernel,12.024258152381599,12.0,0.7634029834336213,11.209258245517857,-6.777964149932341,0.030844826251268387,0.9176470637321472
v,sphere0086v_crop.png,Fixed 40px,104,40,40,38.46153846153846,quadrature,2.0,1.8333419958687165,0.7992853846931713,2.0240211809346036,1.2010590467301796,0.0,0.0
v,sphere0086v_crop.png,Fixed 40px,104,40,40,38.46153846153846,quadrature,4.0,3.9193293908289832,0.7992853846931713,4.035207510313617,0.8801877578404227,0.0,0.0
v,sphere0086v_crop.png,Fixed 40px,104,40,40,38.46153846153846,quadrature,6.0,5.946523595666285,0.7992853846931713,6.038474056772129,0.6412342795354853,0.0,0.0
v,sphere0086v_crop.png,Fixed 40px,104,40,40,38.46153846153846,quadrature,8.0,7.959971285991922,0.7992853846931713,8.056120320945345,0.7015040118168114,0.0,0.0
v,sphere0086v_crop.png,Fixed 40px,104,40,40,38.46153846153846,quadrature,10.0,9.968005962769881,0.7992853846931713,10.077664755649751,0.7766475564975117,0.0,0.0
v,sphere0086v_crop.png,Fixed 40px,104,40,40,38.46153846153846,quadrature,12.0,11.973351363499523,0.7992853846931713,12.120763215965027,1.0063601330418948,0.0,0.0
v,sphere0086v_crop.png,Fixed 40px,104,40,40,38.46153846153846,fixed_kernel,2.1538006235917266,2.0,0.7992853846931713,2.180358631792502,1.2330764468108713,0.0,0.0
v,sphere0086v_crop.png,Fixed 40px,104,40,40,38.46153846153846,fixed_kernel,4.079075523471478,4.0,0.7992853846931713,4.114227559719807,0.8617647809181253,0.0,0.0
v,sphere0086v_crop.png,Fixed 40px,104,40,40,38.46153846153846,fixed_kernel,6.05300397539801,6.0,0.7992853846931713,6.091509433869289,0.6361380006981988,0.0,0.0
v,sphere0086v_crop.png,Fixed 40px,104,40,40,38.46153846153846,fixed_kernel,8.039829421460638,8.0,0.7992853846931713,8.09769423852013,0.7197269248652768,0.0,0.0
v,sphere0086v_crop.png,Fixed 40px,104,40,40,38.46153846153846,fixed_kernel,10.03189200132179,10.0,0.7992853846931713,10.109641451041796,0.7750227944017121,0.0,0.0
v,sphere0086v_crop.png,Fixed 40px,104,40,40,38.46153846153846,fixed_kernel,12.026589588332351,12.0,0.7992853846931713,12.147401141569258,1.0045370913306344,0.0,0.0
v,sphere0086v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,quadrature,2.0,1.8426124744363546,0.7776755551330738,2.007670922412549,0.38354612062745375,0.0,0.0
v,sphere0086v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,quadrature,4.0,3.9236743915555055,0.7776755551330738,4.030474719935723,0.7618679983930843,0.0,0.0
v,sphere0086v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,quadrature,6.0,5.949388265271352,0.7776755551330738,0.0,-100.0,0.0,0.0
v,sphere0086v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,quadrature,8.0,7.962111574886932,0.7776755551330738,8.05297489297412,0.6621861621765035,0.0,0.0
v,sphere0086v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,quadrature,10.0,9.969715178025321,0.7776755551330738,10.067803712083208,0.6780371208320801,0.0,0.0
v,sphere0086v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,quadrature,12.0,11.974774349896888,0.7776755551330738,12.086000857529996,0.7166738127499647,0.0,0.0
v,sphere0086v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,fixed_kernel,2.1458749425471035,2.0,0.7776755551330738,2.1553139701247606,0.43986848396920636,0.0,0.0
v,sphere0086v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,fixed_kernel,4.074896228010172,4.0,0.7776755551330738,4.105326067408328,0.7467635418292493,0.0,0.0
v,sphere0086v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,fixed_kernel,6.050188366410713,6.0,0.7776755551330738,6.091509433600731,0.6829715818340999,0.0,0.0
v,sphere0086v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,fixed_kernel,8.037709827373188,8.0,0.7776755551330738,8.090834660104974,0.6609448944133869,0.0,0.0
v,sphere0086v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,fixed_kernel,10.030193381438442,10.0,0.7776755551330738,10.09821862987427,0.678204754872547,0.0,0.0
v,sphere0086v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,fixed_kernel,12.02517273343928,12.0,0.7776755551330738,12.111377244970729,0.7168671373154872,0.0,0.0
v,sphere0086v_crop.png,Fixed 60px,104,60,60,57.69230769230769,quadrature,2.0,1.847007207094877,0.7671794946031745,2.011755012724376,0.587750636218809,3.4492200762237246e-13,3.5086450225207955e-05
v,sphere0086v_crop.png,Fixed 60px,104,60,60,57.69230769230769,quadrature,4.0,3.9257401369755,0.7671794946031745,4.009418315794105,0.2354578948526198,3.4492200762237246e-13,3.5086450225207955e-05
v,sphere0086v_crop.png,Fixed 60px,104,60,60,57.69230769230769,quadrature,6.0,5.950750845318632,0.7671794946031745,6.01506938214731,0.2511563691218299,3.4492200762237246e-13,3.5086450225207955e-05
v,sphere0086v_crop.png,Fixed 60px,104,60,60,57.69230769230769,quadrature,8.0,7.9631297630429465,0.7671794946031745,8.017512675660788,0.2189084457598467,3.4492200762237246e-13,3.5086450225207955e-05
v,sphere0086v_crop.png,Fixed 60px,104,60,60,57.69230769230769,quadrature,10.0,9.970528352251971,0.7671794946031745,10.027254661124047,0.27254661124047175,3.4492200762237246e-13,3.5086450225207955e-05
v,sphere0086v_crop.png,Fixed 60px,104,60,60,57.69230769230769,quadrature,12.0,11.97545137450194,0.7671794946031745,12.049810923394439,0.415091028286992,3.4492200762237246e-13,3.5086450225207955e-05
v,sphere0086v_crop.png,Fixed 60px,104,60,60,57.69230769230769,fixed_kernel,2.1420934566305885,2.0,0.7671794946031745,2.1553139705944218,0.6171772722105469,3.4492200762237246e-13,3.5086450225207955e-05
v,sphere0086v_crop.png,Fixed 60px,104,60,60,57.69230769230769,fixed_kernel,4.072906134069331,4.0,0.7671794946031745,4.082249208314595,0.22939576650465843,3.4492200762237246e-13,3.5086450225207955e-05
v,sphere0086v_crop.png,Fixed 60px,104,60,60,57.69230769230769,fixed_kernel,6.048848185972234,6.0,0.7671794946031745,6.0638052549840085,0.24727135732157235,3.4492200762237246e-13,3.5086450225207955e-05
v,sphere0086v_crop.png,Fixed 60px,104,60,60,57.69230769230769,fixed_kernel,8.036701087942713,8.0,0.7671794946031745,8.05431146195707,0.2191244121394185,3.4492200762237246e-13,3.5086450225207955e-05
v,sphere0086v_crop.png,Fixed 60px,104,60,60,57.69230769230769,fixed_kernel,10.029385044804073,10.0,0.7671794946031745,10.056802381286541,0.2733700656619268,3.4492200762237246e-13,3.5086450225207955e-05
v,sphere0086v_crop.png,Fixed 60px,104,60,60,57.69230769230769,fixed_kernel,12.02449850833454,12.0,0.7671794946031745,12.074578629581254,0.4164840738430915,3.4492200762237246e-13,3.5086450225207955e-05
v,sphere0086v_crop.png,14% of radius,104,14,14,13.461538461538462,quadrature,2.0,1.772910703235328,0.9256282398207255,2.3517870258988793,17.589351294943967,0.0,0.0
v,sphere0086v_crop.png,14% of radius,104,14,14,13.461538461538462,quadrature,4.0,3.8914280619904034,0.9256282398207255,4.915181843052377,22.87954607630942,0.0,0.0
v,sphere0086v_crop.png,14% of radius,104,14,14,13.461538461538462,quadrature,6.0,5.928171080666143,0.9256282398207255,0.0,-100.0,0.0,0.0
v,sphere0086v_crop.png,14% of radius,104,14,14,13.461538461538462,quadrature,8.0,7.946270342849303,0.9256282398207255,9.284827552431299,16.060344405391234,0.0,0.0
v,sphere0086v_crop.png,14% of radius,104,14,14,13.461538461538462,quadrature,10.0,9.95706846223558,0.9256282398207255,11.187832459541433,11.878324595414327,0.0,0.0
v,sphere0086v_crop.png,14% of radius,104,14,14,13.461538461538462,quadrature,12.0,11.964247254284174,0.9256282398207255,13.106173821430447,9.21811517858706,0.0,0.0
v,sphere0086v_crop.png,14% of radius,104,14,14,13.461538461538462,fixed_kernel,2.2038120696542194,2.0,0.9256282398207255,2.6062060417691715,18.25899665655648,0.0,0.0
v,sphere0086v_crop.png,14% of radius,104,14,14,13.461538461538462,fixed_kernel,4.105701844795067,4.0,0.9256282398207255,5.047850260422532,22.947316956828168,0.0,0.0
v,sphere0086v_crop.png,14% of radius,104,14,14,13.461538461538462,fixed_kernel,6.070979133414446,6.0,0.9256282398207255,0.0,-100.0,0.0,0.0
v,sphere0086v_crop.png,14% of radius,104,14,14,13.461538461538462,fixed_kernel,8.053371197104576,8.0,0.9256282398207255,9.335843028236795,15.924658130663401,0.0,0.0
v,sphere0086v_crop.png,14% of radius,104,14,14,13.461538461538462,fixed_kernel,10.042748012289943,10.0,0.9256282398207255,11.228425049150255,11.80630077952095,0.0,0.0
v,sphere0086v_crop.png,14% of radius,104,14,14,13.461538461538462,fixed_kernel,12.035646540105505,12.0,0.9256282398207255,13.140473701285035,9.179624522022939,0.0,0.0
v,sphere0086v_crop.png,20% of radius,104,20,20,19.23076923076923,quadrature,2.0,1.8077224399404432,0.8556515529909186,2.1958343025699953,9.791715128499767,0.0,0.0
v,sphere0086v_crop.png,20% of radius,104,20,20,19.23076923076923,quadrature,4.0,3.907410961220259,0.8556515529909186,4.453737347902541,11.34343369756352,0.0,0.0
v,sphere0086v_crop.png,20% of radius,104,20,20,19.23076923076923,quadrature,6.0,5.938674971731003,0.8556515529909186,6.809312772060217,13.488546201003615,0.0,0.0
v,sphere0086v_crop.png,20% of radius,104,20,20,19.23076923076923,quadrature,8.0,7.954109656012056,0.8556515529909186,9.016808462671186,12.710105783389825,0.0,0.0
v,sphere0086v_crop.png,20% of radius,104,20,20,19.23076923076923,quadrature,10.0,9.96332577103972,0.8556515529909186,11.131663923188334,11.316639231883343,0.0,0.0
v,sphere0086v_crop.png,20% of radius,104,20,20,19.23076923076923,quadrature,12.0,11.969455310074233,0.8556515529909186,13.145319524102085,9.544329367517376,0.0,0.0
v,sphere0086v_crop.png,20% of radius,104,20,20,19.23076923076923,fixed_kernel,2.1753481514773148,2.0,0.8556515529909186,2.3939768360131026,10.050284796358392,0.0,0.0
v,sphere0086v_crop.png,20% of radius,104,20,20,19.23076923076923,fixed_kernel,4.090493806392545,4.0,0.8556515529909186,4.559828925503316,11.473800996283215,0.0,0.0
v,sphere0086v_crop.png,20% of radius,104,20,20,19.23076923076923,fixed_kernel,6.060704544864052,6.0,0.8556515529909186,6.877062845141264,13.469693073373929,0.0,0.0
v,sphere0086v_crop.png,20% of radius,104,20,20,19.23076923076923,fixed_kernel,8.045628600683465,8.0,0.8556515529909186,9.066517771554588,12.688743434967911,0.0,0.0
v,sphere0086v_crop.png,20% of radius,104,20,20,19.23076923076923,fixed_kernel,10.036540219624278,10.0,0.8556515529909186,11.169229566751234,11.285655438437114,0.0,0.0
v,sphere0086v_crop.png,20% of radius,104,20,20,19.23076923076923,fixed_kernel,12.030467138899294,12.0,0.8556515529909186,13.175818504286532,9.52042304063041,0.0,0.0
v,sphere0086v_crop.png,25% of radius,104,26,26,25.0,quadrature,2.0,1.819965383749356,0.829292470696593,2.06861185875263,3.4305929376315047,0.0,0.0
v,sphere0086v_crop.png,25% of radius,104,26,26,25.0,quadrature,4.0,3.91309008304766,0.829292470696593,4.131816891099753,3.29542227749382,0.0,0.0
v,sphere0086v_crop.png,25% of radius,104,26,26,25.0,quadrature,6.0,5.942413146024596,0.829292470696593,6.234508512682016,3.9084752113669317,0.0,0.0
v,sphere0086v_crop.png,25% of radius,104,26,26,25.0,quadrature,8.0,7.956901029800857,0.829292470696593,8.569918384830508,7.123979810381353,0.0,0.0
v,sphere0086v_crop.png,25% of radius,104,26,26,25.0,quadrature,10.0,9.96555437484769,0.829292470696593,10.728797828729931,7.28797828729931,0.0,0.0
v,sphere0086v_crop.png,25% of radius,104,26,26,25.0,quadrature,12.0,11.971310454501042,0.829292470696593,12.78742434593864,6.56186954948866,0.0,0.0
v,sphere0086v_crop.png,25% of radius,104,26,26,25.0,fixed_kernel,2.165115701747613,2.0,0.829292470696593,2.2393371969408125,3.428061379504577,0.0,0.0
v,sphere0086v_crop.png,25% of radius,104,26,26,25.0,fixed_kernel,4.085061321688336,4.0,0.829292470696593,4.218467601095032,3.265710570816101,0.0,0.0
v,sphere0086v_crop.png,25% of radius,104,26,26,25.0,fixed_kernel,6.057039375961994,6.0,0.829292470696593,0.0,-100.0,0.0,0.0
v,sphere0086v_crop.png,25% of radius,104,26,26,25.0,fixed_kernel,8.042868020921023,8.0,0.829292470696593,8.617328401922403,7.142481755352689,0.0,0.0
v,sphere0086v_crop.png,25% of radius,104,26,26,25.0,fixed_kernel,10.034327381641186,10.0,0.829292470696593,10.765331318418202,7.285031761216618,0.0,0.0
v,sphere0086v_crop.png,25% of radius,104,26,26,25.0,fixed_kernel,12.028621118064782,12.0,0.829292470696593,12.816300929092023,6.54837992897033,0.0,0.0
v,sphere0333v_crop.png,Raw (no flattening),104,0,0,0.0,quadrature,2.0,1.8344875658585802,0.7966526035294563,2.0205282096184365,1.0264104809218244,0.03321705386042595,0.9333333373069763
v,sphere0333v_crop.png,Raw (no flattening),104,0,0,0.0,quadrature,4.0,3.919865384077588,0.7966526035294563,3.9393465806732086,-1.516335483169784,0.03321705386042595,0.9333333373069763
v,sphere0333v_crop.png,Raw (no flattening),104,0,0,0.0,quadrature,6.0,5.946876880286807,0.7966526035294563,5.833493912440117,-2.7751014593313825,0.03321705386042595,0.9333333373069763
v,sphere0333v_crop.png,Raw (no flattening),104,0,0,0.0,quadrature,8.0,7.96023521193248,0.7966526035294563,7.641526268779923,-4.480921640250967,0.03321705386042595,0.9333333373069763
v,sphere0333v_crop.png,Raw (no flattening),104,0,0,0.0,quadrature,10.0,9.968216722628464,0.7966526035294563,9.365961802128552,-6.3403819787144755,0.03321705386042595,0.9333333373069763
v,sphere0333v_crop.png,Raw (no flattening),104,0,0,0.0,quadrature,12.0,11.973526825012327,0.7966526035294563,10.972878828239065,-8.559343098007796,0.03321705386042595,0.9333333373069763
v,sphere0333v_crop.png,Raw (no flattening),104,0,0,0.0,fixed_kernel,2.1528249744719754,2.0,0.7966526035294563,2.171193453106614,0.8532267533334427,0.03321705386042595,0.9333333373069763
v,sphere0333v_crop.png,Raw (no flattening),104,0,0,0.0,fixed_kernel,4.078560453237179,4.0,0.7966526035294563,4.0138261970313165,-1.5871839328624489,0.03321705386042595,0.9333333373069763
v,sphere0333v_crop.png,Raw (no flattening),104,0,0,0.0,fixed_kernel,6.0526568852620635,6.0,0.7966526035294563,5.88174855751895,-2.8236910002162383,0.03321705386042595,0.9333333373069763
v,sphere0333v_crop.png,Raw (no flattening),104,0,0,0.0,fixed_kernel,8.039568108468904,8.0,0.7966526035294563,7.676572276385906,-4.515116075708308,0.03321705386042595,0.9333333373069763
v,sphere0333v_crop.png,Raw (no flattening),104,0,0,0.0,fixed_kernel,10.031682579244135,10.0,0.7966526035294563,9.318956365311095,-7.104752451076282,0.03321705386042595,0.9333333373069763
v,sphere0333v_crop.png,Raw (no flattening),104,0,0,0.0,fixed_kernel,12.026414900988168,12.0,0.7966526035294563,10.993093012006462,-8.59210244689631,0.03321705386042595,0.9333333373069763
v,sphere0333v_crop.png,Fixed 40px,104,40,40,38.46153846153846,quadrature,2.0,1.8161675803801278,0.8375770531576135,2.063365844796284,3.1682922398142077,0.0,0.0
v,sphere0333v_crop.png,Fixed 40px,104,40,40,38.46153846153846,quadrature,4.0,3.9113251820864767,0.8375770531576135,4.078758044254811,1.9689511063702758,0.0,0.0
v,sphere0333v_crop.png,Fixed 40px,104,40,40,38.46153846153846,quadrature,6.0,5.941251103936258,0.8375770531576135,6.069149090745338,1.1524848457556303,0.0,0.0
v,sphere0333v_crop.png,Fixed 40px,104,40,40,38.46153846153846,quadrature,8.0,7.956033225170933,0.8375770531576135,8.093865128684019,1.1733141085502385,0.0,0.0
v,sphere0333v_crop.png,Fixed 40px,104,40,40,38.46153846153846,quadrature,10.0,9.964861498286055,0.8375770531576135,10.190964078241745,1.9096407824174477,0.0,0.0
v,sphere0333v_crop.png,Fixed 40px,104,40,40,38.46153846153846,quadrature,12.0,11.970733673423021,0.8375770531576135,12.249266899494987,2.077224162458228,0.0,0.0
v,sphere0333v_crop.png,Fixed 40px,104,40,40,38.46153846153846,fixed_kernel,2.1683024051031703,2.0,0.8375770531576135,2.2338890618882252,3.024792880858989,0.0,0.0
v,sphere0333v_crop.png,Fixed 40px,104,40,40,38.46153846153846,fixed_kernel,4.08675119379394,4.0,0.8375770531576135,4.165439762783873,1.9254553374677656,0.0,0.0
v,sphere0333v_crop.png,Fixed 40px,104,40,40,38.46153846153846,fixed_kernel,6.05817920830807,6.0,0.8375770531576135,6.127574597279856,1.1454826043544246,0.0,0.0
v,sphere0333v_crop.png,Fixed 40px,104,40,40,38.46153846153846,fixed_kernel,8.043726457306725,8.0,0.8375770531576135,8.13400490409208,1.122346057695041,0.0,0.0
v,sphere0333v_crop.png,Fixed 40px,104,40,40,38.46153846153846,fixed_kernel,10.03501546187031,10.0,0.8375770531576135,10.227262382499664,1.9157610803872387,0.0,0.0
v,sphere0333v_crop.png,Fixed 40px,104,40,40,38.46153846153846,fixed_kernel,12.029195123530759,12.0,0.8375770531576135,12.27910175339921,2.077500841096177,0.0,0.0
v,sphere0333v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,quadrature,2.0,1.820631021972965,0.8278301044475718,2.053761340215978,2.688067010798889,8.656820682517719e-07,0.009363044053316116
v,sphere0333v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,quadrature,4.0,3.913399713570072,0.8278301044475718,4.05943876637867,1.485969159466749,8.656820682517719e-07,0.009363044053316116
v,sphere0333v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,quadrature,6.0,5.942617042866748,0.8278301044475718,6.057834302939639,0.9639050489939885,8.656820682517719e-07,0.009363044053316116
v,sphere0333v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,quadrature,8.0,7.957053306229029,0.8278301044475718,8.063613974040024,0.7951746755002986,8.656820682517719e-07,0.009363044053316116
v,sphere0333v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,quadrature,10.0,9.965675958918709,0.8278301044475718,10.08924865699351,0.8924865699350981,8.656820682517719e-07,0.009363044053316116
v,sphere0333v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,quadrature,12.0,11.971411667726171,0.8278301044475718,12.134424247615343,1.120202063461188,8.656820682517719e-07,0.009363044053316116
v,sphere0333v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,fixed_kernel,2.1645560010842124,2.0,0.8278301044475718,2.220517764813848,2.5853691797118934,8.656820682517719e-07,0.009363044053316116
v,sphere0333v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,fixed_kernel,4.08476470336171,4.0,0.8278301044475718,4.142769561325922,1.4200293572962672,8.656820682517719e-07,0.009363044053316116
v,sphere0333v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,fixed_kernel,6.056839331023209,6.0,0.8278301044475718,6.114543124862781,0.9527047142230163,8.656820682517719e-07,0.009363044053316116
v,sphere0333v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,fixed_kernel,8.042717369262062,8.0,0.8278301044475718,8.106556945826735,0.7937563093868922,8.656820682517719e-07,0.009363044053316116
v,sphere0333v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,fixed_kernel,10.034206629416682,10.0,0.8278301044475718,10.125369303380221,0.9085190023522506,8.656820682517719e-07,0.009363044053316116
v,sphere0333v_crop.png,Fixed 50px (current),104,50,50,48.07692307692308,fixed_kernel,12.028520386224969,12.0,0.8278301044475718,12.16374672291069,1.1242142204005519,8.656820682517719e-07,0.009363044053316116
v,sphere0333v_crop.png,Fixed 60px,104,60,60,57.69230769230769,quadrature,2.0,1.826178837993835,0.8155187623000993,2.0479229116271482,2.3961455813574117,6.437166121031623e-06,0.01568627543747425
v,sphere0333v_crop.png,Fixed 60px,104,60,60,57.69230769230769,quadrature,4.0,3.915983803380258,0.8155187623000993,4.052608448224516,1.3152112056129095,6.437166121031623e-06,0.01568627543747425
v,sphere0333v_crop.png,Fixed 60px,104,60,60,57.69230769230769,quadrature,6.0,5.944319065152586,0.8155187623000993,6.0351023731858096,0.5850395530968259,6.437166121031623e-06,0.01568627543747425
v,sphere0333v_crop.png,Fixed 60px,104,60,60,57.69230769230769,quadrature,8.0,7.958324518913294,0.8155187623000993,8.024499285645046,0.3062410705630736,6.437166121031623e-06,0.01568627543747425
v,sphere0333v_crop.png,Fixed 60px,104,60,60,57.69230769230769,quadrature,10.0,9.966690982885769,0.8155187623000993,10.042741207623038,0.42741207623038235,6.437166121031623e-06,0.01568627543747425
v,sphere0333v_crop.png,Fixed 60px,104,60,60,57.69230769230769,quadrature,12.0,11.972256643938792,0.8155187623000993,12.074273523421557,0.6189460285129714,6.437166121031623e-06,0.01568627543747425
v,sphere0333v_crop.png,Fixed 60px,104,60,60,57.69230769230769,fixed_kernel,2.1598775084859523,2.0,0.8155187623000993,2.209419652797659,2.293747868435151,6.437166121031623e-06,0.01568627543747425
v,sphere0333v_crop.png,Fixed 60px,104,60,60,57.69230769230769,fixed_kernel,4.082287453335873,4.0,0.8155187623000993,4.134222793639024,1.2722117415007586,6.437166121031623e-06,0.01568627543747425
v,sphere0333v_crop.png,Fixed 60px,104,60,60,57.69230769230769,fixed_kernel,6.055168936674145,6.0,0.8155187623000993,6.0893072173920775,0.5637874198879685,6.437166121031623e-06,0.01568627543747425
