crop_path,filename,folder,laplacian_var,tenengrad,tenengrad_var,brenner,norm_laplacian,energy_gradient
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0358v_crop.png,sphere0358v_crop.png,14mm-borosilicate-1,178.9601699022287,637914930.0,6692.481037202635,21137503.0,0.016765691517605836,13812779.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0359v_crop.png,sphere0359v_crop.png,14mm-borosilicate-1,200.0381884083523,665412436.0,7016.6552543808375,22657376.0,0.018606864919591442,14690224.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0360v_crop.png,sphere0360v_crop.png,14mm-borosilicate-1,210.38967004547615,684993860.0,7230.019086909031,23482344.0,0.019609054005246585,15214161.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0361v_crop.png,sphere0361v_crop.png,14mm-borosilicate-1,205.92376477360548,679150076.0,7166.470921166128,23131176.0,0.019200710901316125,15030997.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0362v_crop.png,sphere0362v_crop.png,14mm-borosilicate-1,212.6111098396944,676304712.0,7141.469861851167,22942333.0,0.020281697265790797,15118371.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0363v_crop.png,sphere0363v_crop.png,14mm-borosilicate-1,202.51920426501323,675373272.0,7121.73271121288,22920668.0,0.018775986771487094,14897487.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0364v_crop.png,sphere0364v_crop.png,14mm-borosilicate-1,221.92237649718967,697582436.0,7362.741121250972,23541713.0,0.020088426329781084,15653196.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0365v_crop.png,sphere0365v_crop.png,14mm-borosilicate-1,227.67359685328447,699947326.0,7398.214981337608,23724805.0,0.02076401312229411,15799854.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0366v_crop.png,sphere0366v_crop.png,14mm-borosilicate-1,205.4552739985844,680876164.0,7179.520460018178,22861373.0,0.01882444983147411,15049481.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0367v_crop.png,sphere0367v_crop.png,14mm-borosilicate-1,221.82783228516573,705480032.0,7451.191619544073,23910814.0,0.02005575213872113,15768324.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0368v_crop.png,sphere0368v_crop.png,14mm-borosilicate-1,237.02576512851533,713119606.0,7537.941075096395,24201020.0,0.0213996485024389,16196565.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0369v_crop.png,sphere0369v_crop.png,14mm-borosilicate-1,196.32317947662648,677079330.0,7135.93300506616,22616423.0,0.018014317581458696,14805653.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0370v_crop.png,sphere0370v_crop.png,14mm-borosilicate-1,227.9591644148066,712106538.0,7525.599596988576,24002748.0,0.020693669028733704,16008735.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0371v_crop.png,sphere0371v_crop.png,14mm-borosilicate-1,219.21060998144114,687463750.0,7253.748800644575,23342969.0,0.020239820776437253,15424222.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0372v_crop.png,sphere0372v_crop.png,14mm-borosilicate-1,232.33966241208645,701886144.0,7416.078234001017,23801785.0,0.02144097929737616,15924386.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0373v_crop.png,sphere0373v_crop.png,14mm-borosilicate-1,204.90187328414368,682914918.0,7200.059992659467,22815731.0,0.01876058491221241,15067624.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0374v_crop.png,sphere0374v_crop.png,14mm-borosilicate-1,214.46181039566986,691795702.0,7297.304102500843,23244265.0,0.019614005392208027,15410375.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0375v_crop.png,sphere0375v_crop.png,14mm-borosilicate-1,204.49308194281144,683521598.0,7207.437796668288,22838445.0,0.018765066885043216,15066657.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0376v_crop.png,sphere0376v_crop.png,14mm-borosilicate-1,221.676693922453,693231116.0,7316.534301321597,23361531.0,0.020435812604984022,15572852.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0377v_crop.png,sphere0377v_crop.png,14mm-borosilicate-1,229.15522208574578,700384338.0,7385.866294534191,23635336.0,0.021098507594817427,15832712.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0378v_crop.png,sphere0378v_crop.png,14mm-borosilicate-1,188.2533488979994,662463314.0,6965.2795410443,22062862.0,0.017154021150140808,14395092.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0379v_crop.png,sphere0379v_crop.png,14mm-borosilicate-1,217.89043005235075,703682920.0,7409.879852284101,23615259.0,0.019586855076328038,15658641.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0380v_crop.png,sphere0380v_crop.png,14mm-borosilicate-1,173.72966839486256,646347426.0,6784.441181117711,21734233.0,0.015973092320899492,13847775.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0381v_crop.png,sphere0381v_crop.png,14mm-borosilicate-1,208.1598613481194,681030144.0,7180.235739011871,23338841.0,0.01938359486337473,15098320.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0382v_crop.png,sphere0382v_crop.png,14mm-borosilicate-1,219.79653031855304,700599778.0,7400.463572065733,23920940.0,0.02034822216943495,15657379.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0383v_crop.png,sphere0383v_crop.png,14mm-borosilicate-1,223.9873616883966,696928986.0,7363.040010711817,23789229.0,0.021080008339659687,15676975.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0384v_crop.png,sphere0384v_crop.png,14mm-borosilicate-1,225.65193405508666,704655550.0,7444.8322582730525,24156888.0,0.020978438759149638,15844428.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0385v_crop.png,sphere0385v_crop.png,14mm-borosilicate-1,202.39495950621372,676247686.0,7130.096147311941,23077747.0,0.019059464912277998,14916830.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0386v_crop.png,sphere0386v_crop.png,14mm-borosilicate-1,218.60601626374415,695806640.0,7346.143203118934,23726732.0,0.0204150337148275,15557752.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0387v_crop.png,sphere0387v_crop.png,14mm-borosilicate-1,210.91250451326954,691292456.0,7294.023447861639,23529992.0,0.019557573370471794,15326462.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0388v_crop.png,sphere0388v_crop.png,14mm-borosilicate-1,206.77452517927838,687634580.0,7254.286552615392,23342969.0,0.019331263298742903,15184385.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0389v_crop.png,sphere0389v_crop.png,14mm-borosilicate-1,196.76565792098103,673202592.0,7092.802999199942,22875727.0,0.018436793804345767,14758123.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0390v_crop.png,sphere0390v_crop.png,14mm-borosilicate-1,189.8065986259985,666206666.0,7009.205705538044,22491213.0,0.017836575204192875,14489733.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0391v_crop.png,sphere0391v_crop.png,14mm-borosilicate-1,212.74786788292784,704281498.0,7431.517469608756,23982263.0,0.019679596396766648,15568830.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0392v_crop.png,sphere0392v_crop.png,14mm-borosilicate-1,221.94858175650305,708400046.0,7483.534923189149,24202737.0,0.020701031024303543,15824545.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0393v_crop.png,sphere0393v_crop.png,14mm-borosilicate-1,214.78979840312022,695005858.0,7333.142952018062,23654100.0,0.01983720979753319,15466523.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0394v_crop.png,sphere0394v_crop.png,14mm-borosilicate-1,226.88988149230505,709689988.0,7472.172679344886,24145358.0,0.02071986443737687,15929556.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0395v_crop.png,sphere0395v_crop.png,14mm-borosilicate-1,200.18553228409607,678665554.0,7150.096591666266,22995674.0,0.01875728318929371,14907249.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0396v_crop.png,sphere0396v_crop.png,14mm-borosilicate-1,194.55471300190604,669709690.0,7057.560510316979,22238390.0,0.017349293560873606,14653564.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0397v_crop.png,sphere0397v_crop.png,14mm-borosilicate-1,222.97206900688977,710420566.0,7504.969895297785,24021063.0,0.02005051531755687,15873545.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0398v_crop.png,sphere0398v_crop.png,14mm-borosilicate-1,182.7374502297086,649040120.0,6826.797529812507,21516441.0,0.016876941098966168,14070789.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-1\sphere0399v_crop.png,sphere0399v_crop.png,14mm-borosilicate-1,207.9519419784498,687033816.0,7247.431199795042,23068286.0,0.018948480181763747,15194813.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0400v_crop.png,sphere0400v_crop.png,14mm-borosilicate-2,205.281522410306,689336032.0,7267.920751655981,23137438.0,0.018660813690788248,15182745.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0401v_crop.png,sphere0401v_crop.png,14mm-borosilicate-2,223.58218292190455,703082188.0,7426.240770268157,23841123.0,0.020382838548600984,15769709.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0402v_crop.png,sphere0402v_crop.png,14mm-borosilicate-2,197.56742619597517,681941372.0,7184.902507331693,22803752.0,0.0178787006927147,14909312.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0403v_crop.png,sphere0403v_crop.png,14mm-borosilicate-2,228.2038553912789,708129932.0,7484.980948414147,23984135.0,0.02071552114462062,15943325.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0404v_crop.png,sphere0404v_crop.png,14mm-borosilicate-2,183.2207003694701,655443330.0,6893.217106941614,21904092.0,0.017170775246349624,14189343.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0405v_crop.png,sphere0405v_crop.png,14mm-borosilicate-2,221.8011166182953,709848766.0,7495.800361363456,23895224.0,0.019902510575321677,15841705.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0406v_crop.png,sphere0406v_crop.png,14mm-borosilicate-2,211.81101567422516,688127028.0,7270.818863760567,23349764.0,0.01946116474854864,15296155.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0407v_crop.png,sphere0407v_crop.png,14mm-borosilicate-2,225.25278318652903,702205074.0,7418.352338760902,23730892.0,0.02074281412789919,15792745.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0408v_crop.png,sphere0408v_crop.png,14mm-borosilicate-2,220.39814645518388,697181402.0,7356.420560442909,23272771.0,0.019728501163228693,15606625.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0409v_crop.png,sphere0409v_crop.png,14mm-borosilicate-2,221.59860022747657,698551806.0,7375.619953556163,23358809.0,0.01991119098681242,15658244.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0410v_crop.png,sphere0410v_crop.png,14mm-borosilicate-2,202.47329701158924,676566220.0,7123.132260812713,22552888.0,0.018122033104574824,14917428.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0411v_crop.png,sphere0411v_crop.png,14mm-borosilicate-2,235.9338576023099,713931920.0,7547.806001918039,24010287.0,0.021190486769920174,16190020.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0412v_crop.png,sphere0412v_crop.png,14mm-borosilicate-2,210.9189780432918,691061020.0,7282.668476065168,23165661.0,0.018833306309537914,15318886.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0413v_crop.png,sphere0413v_crop.png,14mm-borosilicate-2,190.1142477465375,668206580.0,7028.292953907672,22114442.0,0.017013241040583008,14527974.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0414v_crop.png,sphere0414v_crop.png,14mm-borosilicate-2,220.03612243389756,687871476.0,7263.652652646776,23084302.0,0.020099433356235992,15450530.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0415v_crop.png,sphere0415v_crop.png,14mm-borosilicate-2,226.8936132859865,708233350.0,7483.884632239802,23696455.0,0.02017348372905075,15914566.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0416v_crop.png,sphere0416v_crop.png,14mm-borosilicate-2,172.03528285456795,640261036.0,6720.265360148443,20933079.0,0.01567673829833512,13710599.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0417v_crop.png,sphere0417v_crop.png,14mm-borosilicate-2,207.30603467729608,684718652.0,7199.57265341632,22791295.0,0.01852079845387035,15141967.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0418v_crop.png,sphere0418v_crop.png,14mm-borosilicate-2,203.80943952103243,680769984.0,7171.265459293499,22696108.0,0.018285424380433422,15005898.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0419v_crop.png,sphere0419v_crop.png,14mm-borosilicate-2,222.18117680339282,694056276.0,7332.794474134447,23306743.0,0.020220932664610062,15593108.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0420v_crop.png,sphere0420v_crop.png,14mm-borosilicate-2,239.48314186683382,720299900.0,7615.877131830895,24589703.0,0.02157012888446758,16357612.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0421v_crop.png,sphere0421v_crop.png,14mm-borosilicate-2,210.5549092897383,678545074.0,7158.95679481076,22970107.0,0.019505929989144914,15108881.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0422v_crop.png,sphere0422v_crop.png,14mm-borosilicate-2,227.42447706629108,702348118.0,7402.991760314575,23958011.0,0.020795244666417516,15830763.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0423v_crop.png,sphere0423v_crop.png,14mm-borosilicate-2,234.36340181019662,706791680.0,7471.753390569719,24053079.0,0.021285470571427847,16049097.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0424v_crop.png,sphere0424v_crop.png,14mm-borosilicate-2,227.61474297490648,695037220.0,7350.217284972243,23557419.0,0.020984803812580624,15715004.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0425v_crop.png,sphere0425v_crop.png,14mm-borosilicate-2,185.64410877436768,656480624.0,6905.8146932250875,21949513.0,0.01698697143820946,14249575.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0426v_crop.png,sphere0426v_crop.png,14mm-borosilicate-2,226.91453598895384,707438608.0,7471.779509459314,24161903.0,0.02060544491762296,15909430.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0427v_crop.png,sphere0427v_crop.png,14mm-borosilicate-2,229.77522366122682,709539652.0,7492.311821242345,24191279.0,0.02080021063024022,15995377.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0428v_crop.png,sphere0428v_crop.png,14mm-borosilicate-2,214.95888743878575,667280928.0,7038.552953977692,22749670.0,0.02059994160029522,15018021.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0429v_crop.png,sphere0429v_crop.png,14mm-borosilicate-2,194.85954117943785,638840880.0,6721.586438708684,21597994.0,0.019168892990711332,14156217.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0430v_crop.png,sphere0430v_crop.png,14mm-borosilicate-2,193.94857024471136,647629398.0,6814.475604740088,21878301.0,0.01873175980719737,14282274.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0431v_crop.png,sphere0431v_crop.png,14mm-borosilicate-2,212.61632057457976,653400798.0,6887.94007721754,22181856.0,0.020970793438270203,14745690.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0432v_crop.png,sphere0432v_crop.png,14mm-borosilicate-2,209.50554849409428,653293936.0,6896.174698718551,21869272.0,0.02046607135220098,14689509.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0433v_crop.png,sphere0433v_crop.png,14mm-borosilicate-2,180.9707471737468,624395598.0,6567.872167375259,20706678.0,0.017832706581473307,13643461.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0434v_crop.png,sphere0434v_crop.png,14mm-borosilicate-2,194.57263513305088,644213042.0,6786.181357593682,21519157.0,0.018677788883690528,14237443.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0435v_crop.png,sphere0435v_crop.png,14mm-borosilicate-2,221.18553673765135,677429472.0,7156.265343071648,22746909.0,0.02127841173844723,15300800.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0436v_crop.png,sphere0436v_crop.png,14mm-borosilicate-2,189.01351013270386,634519536.0,6678.011019409185,21081668.0,0.018297216054624737,13966042.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0437v_crop.png,sphere0437v_crop.png,14mm-borosilicate-2,219.01349428081903,664927396.0,7020.49674215978,22658405.0,0.021782465068318532,15054857.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0438v_crop.png,sphere0438v_crop.png,14mm-borosilicate-2,207.15728735584884,654780896.0,6906.802515698407,22390480.0,0.020336079000238337,14657166.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0439v_crop.png,sphere0439v_crop.png,14mm-borosilicate-2,216.838876365956,666407528.0,7036.686690976269,22629749.0,0.021316432848470557,15048555.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0440v_crop.png,sphere0440v_crop.png,14mm-borosilicate-2,200.55951572388068,658879502.0,6947.0705171715335,22237327.0,0.01957295067776815,14587487.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0441v_crop.png,sphere0441v_crop.png,14mm-borosilicate-2,204.57883025919975,653669618.0,6890.7264981435765,22047380.0,0.020239563203195483,14586643.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0442v_crop.png,sphere0442v_crop.png,14mm-borosilicate-2,227.52017895805693,687590074.0,7266.895489991172,23453712.0,0.021727353511183302,15602961.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0443v_crop.png,sphere0443v_crop.png,14mm-borosilicate-2,190.85797891488178,632903310.0,6660.600382484935,21369218.0,0.018774308422396625,13983773.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0444v_crop.png,sphere0444v_crop.png,14mm-borosilicate-2,163.69690379903244,613024936.0,6397.648933456884,20325694.0,0.015774840357204348,13098622.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0445v_crop.png,sphere0445v_crop.png,14mm-borosilicate-2,159.12531182077942,593143964.0,6213.685757983676,19729495.0,0.015741813594115115,12698335.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0446v_crop.png,sphere0446v_crop.png,14mm-borosilicate-2,208.8971534304998,649189514.0,6844.333256172947,21862680.0,0.0201735005118964,14609115.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0447v_crop.png,sphere0447v_crop.png,14mm-borosilicate-2,215.5108949245947,652421780.0,6883.812719022106,22108932.0,0.020950515780760706,14786536.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0448v_crop.png,sphere0448v_crop.png,14mm-borosilicate-2,174.0533181726883,712142946.0,7443.934615488287,23352952.0,0.013561389743565206,14877681.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0449v_crop.png,sphere0449v_crop.png,14mm-borosilicate-2,256.9059648177029,804720404.0,8505.894045736466,27142715.0,0.01991051161035706,18073298.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0450v_crop.png,sphere0450v_crop.png,14mm-borosilicate-2,254.20128660237833,803935568.0,8495.974345005696,26917971.0,0.019734316777448746,18005126.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0451v_crop.png,sphere0451v_crop.png,14mm-borosilicate-2,225.249214560912,777366730.0,8190.78075867639,25899017.0,0.01756456401806022,16997820.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0452v_crop.png,sphere0452v_crop.png,14mm-borosilicate-2,266.95926542458847,818456560.0,8657.733416350415,27581174.0,0.02062377086276546,18502792.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0453v_crop.png,sphere0453v_crop.png,14mm-borosilicate-2,247.2171414630459,795583850.0,8404.931569147231,26851764.0,0.01921976757288721,17736795.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0454v_crop.png,sphere0454v_crop.png,14mm-borosilicate-2,139.32008345988197,650613772.0,6759.777272764272,20749690.0,0.010927463686574906,13162397.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0455v_crop.png,sphere0455v_crop.png,14mm-borosilicate-2,219.99662332642092,769812106.0,8155.817287399939,25519431.0,0.015932942475241147,16770425.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0456v_crop.png,sphere0456v_crop.png,14mm-borosilicate-2,205.51758810537734,752033298.0,7947.802895935642,24745628.0,0.015250056425986097,16190807.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0457v_crop.png,sphere0457v_crop.png,14mm-borosilicate-2,199.52393698274668,745493078.0,7870.741407762277,24774371.0,0.015318530087454285,15966893.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0458v_crop.png,sphere0458v_crop.png,14mm-borosilicate-2,206.7016318265161,755778114.0,7984.999018634432,25247692.0,0.016201391574052794,16270366.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0459v_crop.png,sphere0459v_crop.png,14mm-borosilicate-2,272.56354150653425,821624280.0,8733.175277684892,28081758.0,0.02113310049572164,18656325.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0460v_crop.png,sphere0460v_crop.png,14mm-borosilicate-2,270.6241324612845,830804932.0,8826.084904931759,28099472.0,0.02060141244832418,18775826.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0461v_crop.png,sphere0461v_crop.png,14mm-borosilicate-2,251.52639013982773,811514214.0,8602.260342281426,27414476.0,0.01950756116807295,18074666.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0462v_crop.png,sphere0462v_crop.png,14mm-borosilicate-2,254.69810105077832,813564822.0,8618.305708821108,27198510.0,0.019693216609006692,18166175.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0463v_crop.png,sphere0463v_crop.png,14mm-borosilicate-2,59.23497771083884,234012974.0,2064.8235554041,7237451.0,0.004609061841306064,4766337.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0464v_crop.png,sphere0464v_crop.png,14mm-borosilicate-2,259.1177513386271,813139832.0,8619.52352109118,27461671.0,0.02051009054999619,18255731.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0465v_crop.png,sphere0465v_crop.png,14mm-borosilicate-2,258.2457293702856,821749186.0,8712.16037897336,28107508.0,0.020451012932823597,18385427.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\14mm-borosilicate-2\sphere0466v_crop.png,sphere0466v_crop.png,14mm-borosilicate-2,271.9571917029171,831258358.0,8823.712837269495,28585518.0,0.021577890353573985,18799857.0
