crop_path,filename,folder,laplacian_var,tenengrad,tenengrad_var,brenner,norm_laplacian,energy_gradient,focus_class
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0779v_crop.png,sphere0779v_crop.png,20mm-borosilicate-2,211.6522895141427,760491094.0,8137.2065193761055,25769572.0,0.0105396179414743,16452240.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0780v_crop.png,sphere0780v_crop.png,20mm-borosilicate-2,208.6238699598395,755583842.0,8086.299986580834,25424866.0,0.010455700043367284,16326937.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0781v_crop.png,sphere0781v_crop.png,20mm-borosilicate-2,207.9449976892108,752595464.0,8051.39065828622,25425381.0,0.010127896326577434,16242282.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0782v_crop.png,sphere0782v_crop.png,20mm-borosilicate-2,216.22436383648383,759950686.0,8135.165951943853,25738492.0,0.010507235619392487,16538041.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0783v_crop.png,sphere0783v_crop.png,20mm-borosilicate-2,223.6443625868987,764797374.0,8194.872081763373,25864017.0,0.010960430866645362,16781686.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0784v_crop.png,sphere0784v_crop.png,20mm-borosilicate-2,240.9530446051718,779341420.0,8355.393444970361,26492147.0,0.011742805767434748,17341122.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0785v_crop.png,sphere0785v_crop.png,20mm-borosilicate-2,200.0644856629972,747244550.0,7993.049927058727,25093215.0,0.009765362539958574,16025263.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0786v_crop.png,sphere0786v_crop.png,20mm-borosilicate-2,178.07514300263475,726044478.0,7734.412879277471,24025791.0,0.008849746402288925,15230442.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0787v_crop.png,sphere0787v_crop.png,20mm-borosilicate-2,201.13877547226778,753906926.0,8050.751173180621,25290288.0,0.010024841373924568,16157022.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0788v_crop.png,sphere0788v_crop.png,20mm-borosilicate-2,189.47485071619525,736425252.0,7858.8161910198,24602651.0,0.009524283141514767,15611990.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0789v_crop.png,sphere0789v_crop.png,20mm-borosilicate-2,220.34168392641237,765532928.0,8187.487051700852,25904758.0,0.011113204593089706,16718392.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0790v_crop.png,sphere0790v_crop.png,20mm-borosilicate-2,204.62623333507946,745675474.0,7962.744074711422,24931802.0,0.010260362021500997,16073907.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0791v_crop.png,sphere0791v_crop.png,20mm-borosilicate-2,244.13478120892643,788422376.0,8442.39880736856,27256327.0,0.012354117376739963,17560079.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0792v_crop.png,sphere0792v_crop.png,20mm-borosilicate-2,205.81379857898753,753541778.0,8039.982888833527,25787576.0,0.010427325392264585,16223571.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0793v_crop.png,sphere0793v_crop.png,20mm-borosilicate-2,200.05753330869098,745806016.0,7959.762841350343,25456985.0,0.010203965463803586,15990071.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0794v_crop.png,sphere0794v_crop.png,20mm-borosilicate-2,210.34717861426876,756521550.0,8078.842403647447,25782265.0,0.010680315728385037,16362451.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0795v_crop.png,sphere0795v_crop.png,20mm-borosilicate-2,209.31214709000122,757187776.0,8078.819688309066,25866296.0,0.010614474395225894,16361016.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0821v_crop.png,sphere0821v_crop.png,20mm-borosilicate-2,196.73317365775193,688766888.0,7396.725921340914,23082579.0,0.011393441039513893,14998929.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0822v_crop.png,sphere0822v_crop.png,20mm-borosilicate-2,187.42107603715223,680057184.0,7297.972653271327,22690334.0,0.010995177414896168,14688916.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0833v_crop.png,sphere0833v_crop.png,20mm-borosilicate-2,174.02038390393005,650532244.0,6913.857029778828,21815944.0,0.010552170371500677,13925734.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0836v_crop.png,sphere0836v_crop.png,20mm-borosilicate-2,198.47470746368307,651837036.0,6947.965723518098,22118813.0,0.01257951286141611,14430599.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\20mm-borosilicate-2\sphere0840v_crop.png,sphere0840v_crop.png,20mm-borosilicate-2,190.20854360745875,636503906.0,6726.578004480783,21480628.0,0.012016825755002777,14009379.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1202g_crop.png,sphere1202g_crop.png,40mm,181.78739020118118,271902632.0,2875.6734723073164,10311417.0,0.00667980635912315,7663528.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1204g_crop.png,sphere1204g_crop.png,40mm,189.29187182791395,270232584.0,2846.263563839489,10334204.0,0.00693162966280942,7697917.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1207g_crop.png,sphere1207g_crop.png,40mm,181.4642258191997,279844028.0,2950.5084788215477,10572477.0,0.006322914343195225,7729253.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1209g_crop.png,sphere1209g_crop.png,40mm,182.7597580381416,268724344.0,2833.3790732266457,10100303.0,0.0067473965311305,7586283.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1212g_crop.png,sphere1212g_crop.png,40mm,192.36772007151112,264127202.0,2778.6043080547906,9985274.0,0.007229200960188889,7645075.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1213g_crop.png,sphere1213g_crop.png,40mm,203.76401078394215,263698062.0,2776.485682702545,10061279.0,0.007810585732882444,7816363.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1214g_crop.png,sphere1214g_crop.png,40mm,177.47559346013696,260246004.0,2739.037928385155,9746624.0,0.006681150520850796,7338867.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1216g_crop.png,sphere1216g_crop.png,40mm,190.31938041990438,273697308.0,2891.819956072514,10304963.0,0.0069500677168514826,7794028.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1217g_crop.png,sphere1217g_crop.png,40mm,177.63091470170997,270860308.0,2858.559557905327,10104571.0,0.006427100654896432,7539007.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1221g_crop.png,sphere1221g_crop.png,40mm,196.74821588500134,254057500.0,2675.768150384597,9676511.0,0.007899497827822302,7552664.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1222g_crop.png,sphere1222g_crop.png,40mm,179.76547868127207,266843628.0,2808.8708158760255,9892756.0,0.006499595305855033,7448860.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1223g_crop.png,sphere1223g_crop.png,40mm,180.2770054319473,270011090.0,2844.017951469946,10093451.0,0.006407685823343693,7508585.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1226g_crop.png,sphere1226g_crop.png,40mm,188.29034251026192,277224304.0,2929.2760260238074,10489202.0,0.006749430448258721,7833646.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1227g_crop.png,sphere1227g_crop.png,40mm,180.53218089870757,272204274.0,2868.969331401982,10179486.0,0.006448684494530382,7587481.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1228g_crop.png,sphere1228g_crop.png,40mm,178.1261908781908,268350326.0,2832.069035139588,10026678.0,0.006530818095552658,7479863.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1229g_crop.png,sphere1229g_crop.png,40mm,191.42008849017975,275769508.0,2908.7233096796176,10488499.0,0.006878822549989656,7817931.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1230g_crop.png,sphere1230g_crop.png,40mm,216.747017118906,204445130.0,2136.619117002167,8338347.0,0.011444204834704985,6923416.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1231g_crop.png,sphere1231g_crop.png,40mm,207.96357110748798,278314318.0,2933.9664843702926,10695899.0,0.007525799325490166,8146137.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1233g_crop.png,sphere1233g_crop.png,40mm,180.37931341643818,277281924.0,2928.818468451948,10548117.0,0.006416190146043105,7704525.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1234g_crop.png,sphere1234g_crop.png,40mm,177.0568607969571,274335522.0,2896.216069782164,10367169.0,0.006351724459801308,7584710.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1236g_crop.png,sphere1236g_crop.png,40mm,185.51216885440152,308610676.0,3273.956233942339,11722181.0,0.00591584089192863,8343776.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1237g_crop.png,sphere1237g_crop.png,40mm,192.98894571190792,300093632.0,3181.9690116837382,11512377.0,0.006408315013937167,8337485.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1238g_crop.png,sphere1238g_crop.png,40mm,202.53525899389115,313281890.0,3324.286936338302,11990778.0,0.0064502046718996325,8730474.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1239g_crop.png,sphere1239g_crop.png,40mm,205.54366174550904,317465964.0,3370.376421954239,12172341.0,0.0064673205777584135,8855062.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1241g_crop.png,sphere1241g_crop.png,40mm,180.79713734030523,304241352.0,3225.2424674194044,11413382.0,0.005770844341941735,8183390.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1242g_crop.png,sphere1242g_crop.png,40mm,191.54007080626158,310163392.0,3293.7961633794466,11736197.0,0.006096776849936048,8482809.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1244g_crop.png,sphere1244g_crop.png,40mm,177.17946608008864,318594124.0,3381.6748310658077,11829927.0,0.005291054690882795,8351880.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1248g_crop.png,sphere1248g_crop.png,40mm,191.9275655046445,287942766.0,3043.8029235192616,10868407.0,0.006572540171496789,8051115.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1249g_crop.png,sphere1249g_crop.png,40mm,180.4834803724705,305412590.0,3239.183595451131,11349464.0,0.005711396082502889,8185558.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1250g_crop.png,sphere1250g_crop.png,40mm,176.71557932901686,295229130.0,3125.837912522647,11009629.0,0.005768269937261069,7948146.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1253g_crop.png,sphere1253g_crop.png,40mm,200.42140379540163,299634424.0,3173.866961161939,11330303.0,0.006638837213679336,8436970.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1256g_crop.png,sphere1256g_crop.png,40mm,195.43791258865616,309219196.0,3279.132117792517,11640847.0,0.006216607156446434,8528955.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1257g_crop.png,sphere1257g_crop.png,40mm,178.02440875491672,301348078.0,3198.5830868915623,11299003.0,0.005767845597390967,8097673.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1258g_crop.png,sphere1258g_crop.png,40mm,175.78871261427113,298752218.0,3160.882904621092,11128813.0,0.005625262727063849,7976273.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1258v_crop.png,sphere1258v_crop.png,40mm,180.7413379568369,732340440.0,7816.653573397813,24636172.0,0.008025358668450359,15385569.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1259g_crop.png,sphere1259g_crop.png,40mm,190.54395198358407,315790810.0,3355.152840230547,11897190.0,0.005941031773058943,8574200.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1262g_crop.png,sphere1262g_crop.png,40mm,180.44530491744038,290468408.0,3075.3649174680954,11003631.0,0.005642522183305873,7939759.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1264g_crop.png,sphere1264g_crop.png,40mm,176.41896140251228,286623658.0,3035.7142983638373,10747681.0,0.005712068444924637,7796791.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1265g_crop.png,sphere1265g_crop.png,40mm,185.67220544356562,307125696.0,3259.2279097125092,11477450.0,0.005624155171292098,8314829.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1278g_crop.png,sphere1278g_crop.png,40mm,178.80341612693627,274746670.0,2900.6729110627593,10551205.0,0.00628430932334207,7608638.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1279v_crop.png,sphere1279v_crop.png,40mm,224.87350447337985,771227704.0,8213.899668968395,26104414.0,0.009740735774702625,16885008.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1283g_crop.png,sphere1283g_crop.png,40mm,185.65755057363,314371062.0,3334.567091172579,11815217.0,0.00561227955677673,8439281.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1286v_crop.png,sphere1286v_crop.png,40mm,230.15082769127574,765148602.0,8140.229764789011,25882200.0,0.010097799291194105,16892134.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1287g_crop.png,sphere1287g_crop.png,40mm,175.74121611312322,303345210.0,3213.010465044708,11319656.0,0.0054700779591951056,8074175.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1288g_crop.png,sphere1288g_crop.png,40mm,179.01482710494773,305842056.0,3237.0003039169474,11408270.0,0.005487132063396338,8161929.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1289g_crop.png,sphere1289g_crop.png,40mm,189.36810805723118,304786996.0,3224.400525144275,11504867.0,0.005873700892334354,8325796.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\40mm\sphere1293v_crop.png,sphere1293v_crop.png,40mm,196.91415548692106,733763036.0,7784.076295418983,24561052.0,0.008615889420639478,15703960.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0843g_crop.png,sphere0843g_crop.png,4mm-borosilicate,433.9613969675756,252519290.0,2599.367314670068,11190256.0,0.018758351299839802,11219301.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0844g_crop.png,sphere0844g_crop.png,4mm-borosilicate,408.9378563073522,246569928.0,2538.824466002805,10819756.0,0.017892695611993605,10670233.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0845g_crop.png,sphere0845g_crop.png,4mm-borosilicate,417.8824881651574,251852506.0,2593.177258740119,10965637.0,0.01770811470022782,10885103.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0846g_crop.png,sphere0846g_crop.png,4mm-borosilicate,454.66644177805915,251482726.0,2583.5762839725276,11303501.0,0.019721048738518876,11441297.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0847g_crop.png,sphere0847g_crop.png,4mm-borosilicate,415.39946041553316,250281796.0,2575.884723804048,10912881.0,0.017638430184473593,10785002.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0848g_crop.png,sphere0848g_crop.png,4mm-borosilicate,388.18384468937035,249696990.0,2573.0088223956627,10850795.0,0.01635124367075539,10437786.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0849g_crop.png,sphere0849g_crop.png,4mm-borosilicate,403.8986521146527,221525528.0,2250.4325054289448,9934785.0,0.017884189835186443,10118167.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0850g_crop.png,sphere0850g_crop.png,4mm-borosilicate,441.7997596437767,250188972.0,2568.923061964685,11172219.0,0.018989773097800578,11214604.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0851g_crop.png,sphere0851g_crop.png,4mm-borosilicate,411.0898372319793,246307580.0,2520.3732104126316,10635254.0,0.016940264280740122,10639574.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0852g_crop.png,sphere0852g_crop.png,4mm-borosilicate,389.06421284860414,248460472.0,2558.381008126017,10736958.0,0.016394867307807856,10419223.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0853g_crop.png,sphere0853g_crop.png,4mm-borosilicate,373.6219180954296,235885684.0,2422.0453959814317,10150219.0,0.016245400232317256,9930211.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0854g_crop.png,sphere0854g_crop.png,4mm-borosilicate,342.1738886300688,259327236.0,2683.3583168199816,10942426.0,0.013315240360523438,9830445.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0855g_crop.png,sphere0855g_crop.png,4mm-borosilicate,383.44844405321885,247669264.0,2551.6596591017174,10786278.0,0.016294567753652327,10322262.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0856g_crop.png,sphere0856g_crop.png,4mm-borosilicate,374.0531164131369,234068704.0,2392.318355013397,10016692.0,0.015535227284359467,9749125.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0857g_crop.png,sphere0857g_crop.png,4mm-borosilicate,435.06893961432525,256615778.0,2639.0421856800394,11375764.0,0.01823360655046093,11234686.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0858g_crop.png,sphere0858g_crop.png,4mm-borosilicate,359.4086393971704,254654696.0,2628.9928569466365,10906806.0,0.01441804586771431,10016513.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0859g_crop.png,sphere0859g_crop.png,4mm-borosilicate,428.1153832280651,250501856.0,2573.2456555518356,11072729.0,0.01841941153775284,11027832.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0860g_crop.png,sphere0860g_crop.png,4mm-borosilicate,395.5549294800228,250193558.0,2575.352880153525,10881015.0,0.016429425495315245,10482476.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0861g_crop.png,sphere0861g_crop.png,4mm-borosilicate,611.9337739030082,221995374.0,2262.615798074352,10998466.0,0.03550204807083621,13456164.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0862g_crop.png,sphere0862g_crop.png,4mm-borosilicate,663.1955954344162,205685018.0,2092.7053890013667,10601095.0,0.04522051979746211,13899833.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0889g_crop.png,sphere0889g_crop.png,4mm-borosilicate,331.91611061021104,263920252.0,2720.8051909084024,10898955.0,0.01199701900678107,9766199.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0892g_crop.png,sphere0892g_crop.png,4mm-borosilicate,329.90098595910047,265959398.0,2750.124734363731,11057771.0,0.012075816998388248,9774344.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0893g_crop.png,sphere0893g_crop.png,4mm-borosilicate,340.37444304192564,262090582.0,2707.53410335673,11035922.0,0.01274244223296462,9857166.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0894g_crop.png,sphere0894g_crop.png,4mm-borosilicate,325.4212828136622,264912166.0,2743.373432435757,11033172.0,0.012046637917347867,9703256.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0895g_crop.png,sphere0895g_crop.png,4mm-borosilicate,396.4372727128799,255069766.0,2621.2201947255066,11079839.0,0.015759725522131795,10598613.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0896g_crop.png,sphere0896g_crop.png,4mm-borosilicate,327.3470895389938,267691036.0,2771.816468803893,11253602.0,0.011931084183052129,9759411.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0898g_crop.png,sphere0898g_crop.png,4mm-borosilicate,337.67937649000004,272224306.0,2817.066530044143,11332895.0,0.012152149217195131,10009260.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0901g_crop.png,sphere0901g_crop.png,4mm-borosilicate,325.9817586531001,261002724.0,2699.0523038996466,10796399.0,0.012111629172502764,9544428.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0902g_crop.png,sphere0902g_crop.png,4mm-borosilicate,328.111127288127,262927892.0,2719.840259239692,10930848.0,0.0121558958855148,9674226.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0903g_crop.png,sphere0903g_crop.png,4mm-borosilicate,327.97432736326226,275127774.0,2849.79727253557,11452886.0,0.01166520059252507,9947729.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0904g_crop.png,sphere0904g_crop.png,4mm-borosilicate,333.82188936757484,257539490.0,2656.4482397132115,10817875.0,0.01256969548384157,9657678.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0906g_crop.png,sphere0906g_crop.png,4mm-borosilicate,339.1872716681416,267975060.0,2771.67057396173,11196374.0,0.0123822641179437,9921420.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0907g_crop.png,sphere0907g_crop.png,4mm-borosilicate,325.7911630168644,266819900.0,2759.9193398453585,11095884.0,0.011925109429970548,9749050.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0911g_crop.png,sphere0911g_crop.png,4mm-borosilicate,342.7038511478436,266186624.0,2750.6142326183317,11176245.0,0.01259620325309952,9946283.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0917g_crop.png,sphere0917g_crop.png,4mm-borosilicate,328.15944415831586,266082188.0,2753.858182076407,11199826.0,0.012124344027419943,9748784.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0920g_crop.png,sphere0920g_crop.png,4mm-borosilicate,336.3529480819809,272696984.0,2826.5727239569615,11550238.0,0.012299848595086187,10059125.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0921g_crop.png,sphere0921g_crop.png,4mm-borosilicate,334.1265011545292,271142380.0,2804.0774223749654,11291062.0,0.012046151027560893,9923569.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0924g_crop.png,sphere0924g_crop.png,4mm-borosilicate,329.77620085525933,262291020.0,2709.779901324083,11062188.0,0.012244177955921287,9681232.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0943g_crop.png,sphere0943g_crop.png,4mm-borosilicate,402.5664531468962,254598640.0,2620.507017002127,11054391.0,0.01684065360822911,10752301.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0944g_crop.png,sphere0944g_crop.png,4mm-borosilicate,407.7087836815505,246561218.0,2536.7590496394705,10734310.0,0.01766293697301453,10641225.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0945g_crop.png,sphere0945g_crop.png,4mm-borosilicate,399.2042387680355,256520722.0,2646.2383269202574,11136323.0,0.016367065955252207,10695006.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0946g_crop.png,sphere0946g_crop.png,4mm-borosilicate,422.6240003181705,256522648.0,2636.359082589938,11154363.0,0.017528442046873524,11106654.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0947g_crop.png,sphere0947g_crop.png,4mm-borosilicate,402.0132970446457,253210180.0,2601.4383925308925,10842459.0,0.01637215763141821,10639293.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0948g_crop.png,sphere0948g_crop.png,4mm-borosilicate,391.3405792291024,249658344.0,2571.3669800109037,10765691.0,0.01627997694106498,10415524.0,sharp
